source_id,source_type,nombre_limpio,categoria,tags,prioridad,es_fijo,pertenece_a,es_reembolsable,deudor,felicidad,revisado,nota,split_group_id,group_id,monto_asignado
c6815d77ca7f462087ab4d03e6237cb3,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,9,True,,,,
6a9647bbdf9a43cbbdc222709104e857,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Necesidad,True,,False,,6,True,,,,
78a5c917eb664b88b25aaf708f21ecb0,TARJETA,FARMACIA SANA,Salud,Medicamentos,Necesidad,False,,False,,2,True,,,,
3d0516766eb445ea916955be012dbadb,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
abec84fe6cc2404296601e9b19fcc4f1,TARJETA,UBER EATS MOCK,Alimentacion,Comida_Rapida,Deseo,False,,False,,7,True,,,,
132ad82cb1cf4834850c63c35a8a3137,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
f5c4568ad34a4c8a86bd633387d7c316,TARJETA,CAFETERIA,Alimentacion,Cafe_Diario,Deseo,False,,False,,8,True,,,,
4a1e5b59a2a2436a8fe300f280cf2205,TARJETA,AMAZON MOCK,Compras Personales,Gadget_Tech,Deseo,False,,False,,8,True,,,,
4bd29f94ca9f4facbb76f85c12575e77,TARJETA,RESTAURANTE LOCAL,Alimentacion,Salida_FinSemana,Deseo,False,,False,,7,True,,,,
91f09959551b416c89d88d0b2dbcf1f6,TARJETA,SUPERMERCADO CASH,Alimentacion,Groceries_Mensual,Deseo,True,,False,,6,True,,,,
dc871d5a14ad4fcca31b721ff76ced9a,TARJETA,FERRETERIA LOCAL,Vivienda,Mantenimiento_Casa,Necesidad,False,,False,,2,True,,,,
d5f04d5b084f40eeaf1e06ad1ad7e1e7,TARJETA,ZARA MOCK,Compras Personales,Ropa_Trabajo,Deseo,False,,False,,7,True,,,,
